	Valor1	Valor2
3517	0.22124	0.44079
3518	0.22010	0.37434
3519	0.35221	0.51431
3520	0.22873	0.29244
3521	0.25321	0.47991
3522	0.28843	0.39241
3523	0.27279	0.44408
3524	0.26661	0.30620
3525	0.26332	0.36726
3526	0.25926	0.33433
3527	0.22936	0.45669
3528	0.24184	0.31709
3529	0.25439	0.48001
3530	0.23733	0.34375
3531	0.24463	0.40584
3532	0.26268	0.42466
3533	0.33265	0.28378
3534	0.31639	0.45228
3535	0.27940	0.43013
3536	0.22581	0.32417
3537	0.25156	0.31547
3538	0.29262	0.41076
3539	0.23756	0.33662
3540	0.33625	0.30962
3541	0.28308	0.27999
3542	0.27294	0.30886
3543	0.35024	0.40432
3544	0.20487	0.22028
3545	0.38633	0.40019
3546	0.24571	0.23166
3547	0.24947	0.29415
3548	0.24550	0.32642
3549	0.24507	0.24821
3550	0.23513	0.37968
3551	0.25506	0.26169
3552	0.29746	0.34571
3553	0.24623	0.37133
3554	0.21788	0.28607
3555	0.31775	0.36390
3556	0.24208	0.43240
3557	0.20020	0.26304
3558	0.25221	0.36066
3559	0.24342	0.31601
3560	0.24675	0.37220
3561	0.18096	0.24700
3562	0.23831	0.36998
3563	0.32421	0.54965
3564	0.24788	0.42140
3565	0.21709	0.34106
3566	0.25693	0.38219
3567	0.24484	0.31601
3568	0.24695	0.40325
3569	0.31655	0.33870
3570	0.22497	0.20376
3571	0.25612	0.32474
3572	0.21724	0.37752
3573	0.21362	0.52506
3574	0.26524	0.33766
3575	0.32771	0.37185
3576	0.24911	0.23732
3577	0.22225	0.27637
3578	0.28246	0.46344
3579	0.23730	0.36720
3580	0.25193	0.44172
3581	0.24900	0.30839
3582	0.26880	0.50420
3583	0.23880	0.22518
3584	0.17317	0.20069
3585	0.26752	0.35047
3586	0.20605	0.20647
3587	0.22611	0.43017
3588	0.24972	0.50777
3589	0.23320	0.24236
3590	0.22210	0.23489
3591	0.27760	0.47802
3592	0.20086	0.41096
3593	0.28057	0.35216
3594	0.22397	0.29280
3595	0.25134	0.38340
3596	0.24536	0.33985
3597	0.23071	0.51592
3598	0.26124	0.47568
3599	0.25964	0.28814
3600	0.24252	0.43204
3601	0.24975	0.27191
3602	0.30145	0.54117
3603	0.22701	0.48659
3604	0.22929	0.32147
3605	0.23583	0.44856
3606	0.26045	0.27067
3607	0.24242	0.53502
3608	0.29987	0.36248
3609	0.25116	0.25994
3610	0.28512	0.22810
3611	0.27929	0.31967
3612	0.22562	0.32862
3613	0.21181	0.28796
3614	0.24526	0.28273
3615	0.33819	0.47416
3616	0.25193	0.31811
3617	0.23010	0.29182
3618	0.24723	0.47905
3619	0.24991	0.31825
3620	0.21180	0.30029
3621	0.30901	0.41060
3622	0.26264	0.34869
3623	0.26512	0.22066
3624	0.25687	0.21181
3625	0.19754	0.29973
3626	0.20970	0.24145
3627	0.27238	0.47599
3628	0.22398	0.44869
3629	0.47278	0.54880
3630	0.25151	0.35760
3631	0.24286	0.21731
3632	0.25087	0.38023
3633	0.27110	0.38971
3634	0.21595	0.26028
3635	0.23718	0.39112
3636	0.20758	0.38753
3637	0.22035	0.53294
3638	0.23999	0.23703
3639	0.23361	0.22655
3640	0.23773	0.39201
3641	0.24629	0.25600
3642	0.19418	0.42940
3643	0.15755	0.18306
3644	0.32537	0.40953
3645	0.27767	0.36630
3646	0.21985	0.38709
3647	0.32540	0.35438
3648	0.22617	0.44242
3649	0.34441	0.39240
3650	0.19893	0.32999
3651	0.17181	0.17355
3652	0.26425	0.28808
3653	0.24810	0.30983
3654	0.21812	0.26305
3655	0.24918	0.35255
3656	0.24863	0.42892
3657	0.24902	0.42157
3658	0.30235	0.41599
3659	0.29171	0.45661
3660	0.25143	0.52015
3661	0.26115	0.43306
3662	0.27691	0.36515
3663	0.23825	0.53546
3664	0.28198	0.38670
3665	0.21416	0.26837
3666	0.27730	0.24263
3667	0.25876	0.36808
3668	0.30656	0.42649
3669	0.19977	0.33355
3670	0.18685	0.42286
3671	0.38807	0.55521
3672	0.26341	0.52543
3673	0.22192	0.35100
3674	0.24826	0.29458
3675	0.24973	0.23225
3676	0.24750	0.32985
3677	0.25281	0.49208
3678	0.25786	0.39667
3679	0.26152	0.46163
3680	0.21311	0.26532
3681	0.23436	0.24313
3682	0.26299	0.35266
3683	0.27135	0.28407
3684	0.29641	0.28994
3685	0.26480	0.25502
3686	0.21622	0.26667
3687	0.24484	0.23491
3688	0.23672	0.45924
3689	0.39576	0.53508
3690	0.20986	0.53731
3691	0.22688	0.31567
3692	0.24817	0.31495
3693	0.20322	0.16345
3694	0.24258	0.27123
3695	0.24498	0.36214
3696	0.25602	0.26527
3697	0.25831	0.36979
3698	0.27587	0.42967
3699	0.21668	0.24736
3700	0.31826	0.28492
3701	0.24587	0.36685
3702	0.23869	0.31949
3703	0.23011	0.38654
3704	0.31540	0.44949
3705	0.27853	0.31245
3706	0.32936	0.41981
3707	0.27641	0.32013
3708	0.25571	0.30158
3709	0.22774	0.34521
3710	0.25871	0.37914
3711	0.21039	0.44936
3712	0.23739	0.55150
3713	0.19820	0.20506
3714	0.22603	0.28733
3715	0.25036	0.38023
3716	0.26094	0.38463
3717	0.24571	0.40040
3718	0.26961	0.30735
3719	0.20197	0.32254
3720	0.25056	0.33971
3721	0.26242	0.35136
3722	0.24105	0.39775
3723	0.27163	0.38111
3724	0.17577	0.25126
3725	0.21095	0.51577
3726	0.22234	0.31256
3727	0.25949	0.24139
3728	0.24733	0.33022
3729	0.21825	0.36888
3730	0.20037	0.24504
3731	0.28579	0.23098
3732	0.21799	0.21771
3733	0.18935	0.31394
3734	0.26128	0.30503
3735	0.24661	0.32466
3736	0.24988	0.24175
3737	0.23430	0.42231
3738	0.24742	0.31218
3739	0.25593	0.31112
3740	0.39634	0.60099
3741	0.25611	0.48864
3742	0.38629	0.28134
3743	0.20829	0.28911
3744	0.26158	0.39182
3745	0.21498	0.28148
3746	0.25350	0.30685
3747	0.24366	0.29443
3748	0.24783	0.33693
3749	0.23582	0.40312
3750	0.21984	0.36582
3751	0.22676	0.26726
3752	0.23231	0.49997
3753	0.21130	0.32944
3754	0.22712	0.36457
3755	0.27427	0.32615
3756	0.20661	0.58466
3757	0.24267	0.49218
3758	0.34073	0.40599
3759	0.26644	0.24924
3760	0.23515	0.39564
3761	0.25037	0.42170
3762	0.25068	0.31436
3763	0.29483	0.33644
3764	0.29221	0.49185
3765	0.22602	0.33060
3766	0.16886	0.60154
3767	0.28865	0.44052
3768	0.19069	0.40406
3769	0.27783	0.46431
3770	0.25598	0.27826
3771	0.21417	0.41370
3772	0.24057	0.35225
3773	0.27643	0.44182
3774	0.26232	0.31326
3775	0.23868	0.28762
3776	0.25436	0.26482
3777	0.24006	0.47638
3778	0.19074	0.20127
3779	0.26906	0.40509
3780	0.22117	0.29206
3781	0.28174	0.46359
3782	0.25131	0.28262
3783	0.25584	0.27962
3784	0.21864	0.34411
3785	0.24786	0.48977
3786	0.24476	0.32009
3787	0.22814	0.23136
3788	0.23310	0.20640
3789	0.22849	0.58639
3790	0.20860	0.30855
3791	0.24583	0.42583
3792	0.26154	0.30759
3793	0.24725	0.51272
3794	0.29088	0.37334
3795	0.24997	0.33470
3796	0.26629	0.37546
3797	0.24521	0.40772
3798	0.20376	0.29529
3799	0.34465	0.51347
3800	0.22969	0.24183
3801	0.24715	0.40071
3802	0.23410	0.32490
3803	0.21526	0.25929
3804	0.25366	0.32785
3805	0.27042	0.45021
3806	0.21603	0.30055
3807	0.23187	0.21700
3808	0.23438	0.23239
3809	0.23759	0.27532
3810	0.24926	0.40607
3811	0.24470	0.38847
3812	0.24768	0.42150
3813	0.25643	0.40070
3814	0.20329	0.17596
3815	0.31547	0.44720
3816	0.24029	0.54217
3817	0.21172	0.47609
3818	0.21638	0.33108
3819	0.25721	0.47927
3820	0.29238	0.50042
3821	0.30088	0.46332
3822	0.29190	0.52133
3823	0.25160	0.33882
3824	0.38859	0.47233
3825	0.29071	0.42960
3826	0.23614	0.37866
3827	0.23821	0.25870
3828	0.24752	0.31893
3829	0.24628	0.49171
3830	0.20973	0.36059
3831	0.24963	0.21691
3832	0.19946	0.45311
3833	0.19130	0.27873
3834	0.23680	0.31609
3835	0.32926	0.58571
3836	0.25787	0.36277
3837	0.25135	0.31584
3838	0.20782	0.21816
3839	0.25374	0.44147
3840	0.27836	0.51953
3841	0.25093	0.30254
3842	0.25036	0.35036
3843	0.24034	0.35702
3844	0.22395	0.27378
3845	0.22908	0.29911
3846	0.22618	0.51679
3847	0.26924	0.30306
3848	0.29115	0.45538
3849	0.30842	0.35091
3850	0.25763	0.36063
3851	0.21362	0.34279
3852	0.24017	0.32893
3853	0.24758	0.33726
3854	0.24511	0.38594
3855	0.26446	0.26208
3856	0.24933	0.44555
3857	0.14894	0.16402
3858	0.23443	0.22905
3859	0.24019	0.32037
3860	0.24970	0.48251
3861	0.20698	0.36564
3862	0.21887	0.22384
3863	0.25321	0.33886
3864	0.25730	0.39433
3865	0.25127	0.39128
3866	0.20184	0.16760
3867	0.24385	0.45499
3868	0.24444	0.20210
3869	0.28321	0.43586
3870	0.24845	0.37792
3871	0.24880	0.41985
3872	0.26407	0.43944
3873	0.24648	0.33635
3874	0.24614	0.20862
3875	0.22032	0.38068
3876	0.22692	0.34544
3877	0.23901	0.32550
3878	0.20350	0.34893
3879	0.24112	0.44524
3880	0.23746	0.44469
3881	0.29769	0.42480
3882	0.25882	0.42483
3883	0.24302	0.24275
3884	0.31177	0.46106
3885	0.31746	0.28826
3886	0.27621	0.29564
3887	0.23380	0.31032
3888	0.16641	0.18823
3889	0.23378	0.25503
3890	0.25127	0.53125
3891	0.24601	0.26216
3892	0.23355	0.41812
3893	0.23360	0.47504
3894	0.25917	0.44512
3895	0.21191	0.34101
3896	0.23484	0.46255
3897	0.22424	0.31623
3898	0.24640	0.44015
3899	0.26010	0.34596
3900	0.20623	0.20576
3901	0.32068	0.35229
3902	0.23518	0.45395
3903	0.26965	0.37384
3904	0.20820	0.31122
3905	0.28522	0.37676
3906	0.27087	0.27494
3907	0.25063	0.31571
3908	0.24234	0.32316
3909	0.25015	0.36058
3910	0.24997	0.27747
3911	0.24559	0.40694
3912	0.22109	0.45143
3913	0.22092	0.45782
3914	0.24958	0.31410
3915	0.20376	0.23544
3916	0.22555	0.27422
3917	0.30501	0.52953
3918	0.24755	0.42585
3919	0.21679	0.42508
3920	0.28358	0.37528
3921	0.25231	0.31924
3922	0.25789	0.32900
3923	0.23533	0.47984
3924	0.27265	0.55229
3925	0.25575	0.26618
3926	0.24995	0.45029
3927	0.26598	0.26147
3928	0.24432	0.33137
3929	0.25820	0.41183
3930	0.24458	0.28503
3931	0.29891	0.38866
3932	0.25323	0.49890
3933	0.28148	0.37733
3934	0.21175	0.28265
3935	0.25274	0.41384
3936	0.23677	0.36185
3937	0.29085	0.51122
3938	0.30162	0.25841
3939	0.20647	0.25569
3940	0.22700	0.27094
3941	0.25006	0.34219
3942	0.25775	0.48350
3943	0.27959	0.20598
3944	0.25572	0.32598
3945	0.24250	0.33076
3946	0.23076	0.32573
3947	0.30295	0.46999
3948	0.26618	0.25507
3949	0.25806	0.49395
3950	0.23330	0.24100
3951	0.26721	0.44302
3952	0.30306	0.34749
3953	0.17278	0.20914
3954	0.21313	0.50861
3955	0.28746	0.56534
3956	0.29650	0.40189
3957	0.25486	0.35449
3958	0.23248	0.47961
3959	0.23858	0.30413
3960	0.24200	0.22195
3961	0.28358	0.25864
3962	0.26866	0.36489
3963	0.25959	0.30589
3964	0.25372	0.26058
3965	0.35107	0.40321
3966	0.25252	0.32271
3967	0.29112	0.55258
3968	0.28209	0.45522
3969	0.25724	0.30879
3970	0.18311	0.24084
3971	0.25335	0.43187
3972	0.26176	0.30459
3973	0.27518	0.42428
3974	0.30035	0.48384
3975	0.20696	0.37442
3976	0.30351	0.24913
3977	0.21074	0.43024
3978	0.23538	0.49102
3979	0.33049	0.37180
3980	0.23756	0.45878
3981	0.30077	0.42122
3982	0.26983	0.41051
3983	0.35673	0.42696
3984	0.22874	0.32789
3985	0.23651	0.45032
3986	0.29273	0.39997
3987	0.26951	0.30032
3988	0.28673	0.43931
3989	0.22740	0.35877
3990	0.11805	0.15669
3991	0.27522	0.45315
3992	0.29477	0.48580
3993	0.27079	0.43253
3994	0.23722	0.29425
3995	0.22928	0.30186
3996	0.26901	0.30409
3997	0.25148	0.39305
3998	0.19522	0.41034
3999	0.32377	0.47032
4000	0.26867	0.26612
4001	0.24861	0.42236
4002	0.27494	0.46323
4003	0.29478	0.42113
4004	0.32015	0.43541
4005	0.21951	0.27134
4006	0.23140	0.24276
4007	0.20251	0.48582
4008	0.22476	0.26119
4009	0.27460	0.42946
4010	0.24134	0.30850
4011	0.28072	0.35968
4012	0.28691	0.23595
4013	0.25361	0.21384
4014	0.25386	0.21316
4015	0.25269	0.47462
4016	0.25263	0.52457
4017	0.28153	0.31483
4018	0.22154	0.49798
4019	0.21277	0.22384
4020	0.24251	0.21030
4021	0.24865	0.30242
4022	0.25631	0.39789
4023	0.22186	0.31001
4024	0.20112	0.25037
4025	0.36148	0.48397
4026	0.19845	0.43413
4027	0.28136	0.44514
4028	0.25269	0.29007
4029	0.30071	0.61052
4030	0.19009	0.11369
4031	0.24996	0.29129
4032	0.19511	0.30711
4033	0.18096	0.16477
4034	0.25278	0.36594
4035	0.30181	0.49351
4036	0.26276	0.24705
4037	0.22194	0.34370
4038	0.23176	0.38939
4039	0.30148	0.42015
4040	0.23580	0.31104
4041	0.31312	0.40288
4042	0.32473	0.44433
4043	0.24181	0.31707
4044	0.28080	0.40771
4045	0.23468	0.32274
4046	0.37358	0.42189
4047	0.23563	0.32488
4048	0.17835	0.33813
4049	0.21388	0.31671
4050	0.20704	0.44298
4051	0.28069	0.37540
4052	0.25569	0.33749
4053	0.23064	0.53363
4054	0.28386	0.44375
4055	0.30468	0.41044
4056	0.23589	0.19544
4057	0.23352	0.33860
4058	0.13408	0.18296
4059	0.26879	0.40163
4060	0.28736	0.38477
4061	0.22855	0.56585
4062	0.20600	0.44306
4063	0.25018	0.26189
4064	0.20415	0.20813
4065	0.36953	0.40047
4066	0.16212	0.25386
4067	0.21666	0.50737
4068	0.26092	0.39980
4069	0.25630	0.32834
4070	0.34819	0.37111
4071	0.25495	0.42996
4072	0.25418	0.44581
4073	0.25741	0.35526
4074	0.23160	0.38109
4075	0.24986	0.26296
4076	0.28334	0.51361
4077	0.20585	0.55460
4078	0.15383	0.23156
4079	0.24159	0.27748
4080	0.24764	0.22913
4081	0.27905	0.45629
4082	0.22619	0.37623
4083	0.37705	0.44794
4084	0.35077	0.46078
4085	0.21880	0.55904
4086	0.29477	0.31804
4087	0.23303	0.22603
4088	0.24599	0.23846
4089	0.20426	0.40407
4090	0.24854	0.36764
4091	0.20370	0.43595
4092	0.22467	0.27825
4093	0.30757	0.42880
4094	0.22685	0.42457
4095	0.23672	0.31853
4096	0.22536	0.32874
4097	0.22012	0.21100
4098	0.23422	0.40864
4099	0.30999	0.51870
4100	0.34565	0.37037
4101	0.16950	0.14306
4102	0.24640	0.21964
4103	0.28079	0.40015
4104	0.18595	0.19898
4105	0.25119	0.36676
4106	0.18450	0.25155
4107	0.30656	0.34228
4108	0.28798	0.35830
4109	0.18168	0.33355
4110	0.28422	0.23798
4111	0.24580	0.32845
4112	0.23843	0.48242
4113	0.24475	0.31274
4114	0.24895	0.33498
4115	0.24772	0.26990
4116	0.22039	0.45896
4117	0.21320	0.21824
4118	0.20993	0.38652
4119	0.23728	0.32123
4120	0.17184	0.23316
4121	0.25379	0.19875
4122	0.28283	0.31642
4123	0.27483	0.50006
4124	0.39463	0.43818
4125	0.22668	0.46274
4126	0.38187	0.49657
4127	0.32456	0.42671
4128	0.23740	0.34196
4129	0.25612	0.41531
4130	0.30058	0.27839
4131	0.23126	0.33208
4132	0.26088	0.50487
4133	0.25400	0.23941
4134	0.22443	0.26257
4135	0.17775	0.14614
4136	0.25104	0.28962
4137	0.21467	0.44006
4138	0.22902	0.25158
4139	0.24045	0.55163
4140	0.29771	0.38559
4141	0.23369	0.25628
4142	0.24989	0.42138
4143	0.29458	0.30157
4144	0.25079	0.26546
4145	0.20969	0.38812
4146	0.23017	0.44385
4147	0.22208	0.40822
4148	0.26897	0.41513
4149	0.34571	0.51928
4150	0.20774	0.21745
4151	0.24479	0.26019
4152	0.23068	0.26460
4153	0.22733	0.37609
4154	0.20447	0.27554
4155	0.15123	0.16906
4156	0.24403	0.34399
4157	0.24312	0.31534
4158	0.19141	0.35164
4159	0.24206	0.41145
4160	0.21543	0.22817
4161	0.29697	0.54046
4162	0.24069	0.42794
4163	0.25971	0.22056
4164	0.22622	0.33072
4165	0.20316	0.59796
4166	0.17895	0.22443
4167	0.26966	0.30737
4168	0.18080	0.38785
4169	0.25701	0.28882
4170	0.27193	0.43332
4171	0.24250	0.28755
4172	0.25020	0.51304
4173	0.21955	0.46330
4174	0.19608	0.23785
4175	0.24321	0.27667
4176	0.19932	0.23698
4177	0.21152	0.45290
4178	0.26692	0.25229
4179	0.23228	0.25195
4180	0.23450	0.56341
4181	0.20498	0.44101
4182	0.24202	0.46526
4183	0.25744	0.40016
4184	0.30521	0.28653
4185	0.23911	0.25660
4186	0.25527	0.51965
4187	0.22593	0.50448
4188	0.23201	0.32443
4189	0.23149	0.38085
4190	0.27606	0.39930
4191	0.24911	0.52133
4192	0.24834	0.41530
4193	0.24406	0.45430
4194	0.25787	0.26067
4195	0.24971	0.31984
4196	0.26703	0.49749
4197	0.22959	0.25778
4198	0.18663	0.54089
4199	0.23579	0.33702
4200	0.36447	0.47883
4201	0.23338	0.29572
4202	0.22645	0.24354
4203	0.26028	0.44548
4204	0.20917	0.35619
4205	0.22496	0.46241
4206	0.23057	0.49200
4207	0.23813	0.29802
4208	0.28439	0.22697
4209	0.25925	0.25230
4210	0.22604	0.43090
4211	0.25627	0.33662
4212	0.26847	0.35236
4213	0.24567	0.43532
4214	0.21005	0.43184
4215	0.24873	0.41906
4216	0.26259	0.41330
4217	0.20602	0.27819
4218	0.24306	0.29234
4219	0.21715	0.46218
4220	0.24889	0.31634
4221	0.26192	0.35128
4222	0.21643	0.26389
4223	0.25463	0.47731
4224	0.37209	0.38519
4225	0.24735	0.45469
4226	0.22504	0.28866
4227	0.24487	0.24843
4228	0.20468	0.37022
4229	0.25189	0.28975
4230	0.22583	0.31641
4231	0.29885	0.29206
4232	0.25144	0.26426
4233	0.30845	0.27249
4234	0.21201	0.42795
4235	0.25564	0.41954
4236	0.25238	0.29212
4237	0.22111	0.29342
4238	0.25404	0.28298
4239	0.22221	0.35192
4240	0.23982	0.60772
4241	0.27325	0.47059
4242	0.20363	0.25399
4243	0.28946	0.43045
4244	0.33540	0.60243
4245	0.20940	0.24692
4246	0.24069	0.43329
4247	0.26422	0.45248
4248	0.24520	0.38021
4249	0.25197	0.35822
4250	0.26305	0.46088
4251	0.21756	0.45240
4252	0.30518	0.45036
4253	0.26114	0.27555
4254	0.23006	0.30750
4255	0.22511	0.32142
4256	0.29719	0.43685
4257	0.27984	0.34928
4258	0.23854	0.42925
4259	0.29133	0.43667
4260	0.10705	0.11176
4261	0.24377	0.34708
4262	0.24976	0.27191
4263	0.21955	0.32368
4264	0.24962	0.32014
4265	0.27019	0.36570
4266	0.26000	0.35278
4267	0.26643	0.25748
4268	0.15691	0.18577
4269	0.25510	0.21515
4270	0.23809	0.35780
4271	0.27713	0.20973
4272	0.23141	0.23342
4273	0.21225	0.27422
4274	0.25698	0.45459
4275	0.27208	0.44482
4276	0.23543	0.40465
4277	0.32111	0.53133
4278	0.22867	0.27268
4279	0.26586	0.50424
4280	0.23006	0.27279
4281	0.20990	0.22643
4282	0.28914	0.33172
4283	0.22265	0.36961
4284	0.26627	0.35070
4285	0.28126	0.28110
4286	0.23930	0.21689
4287	0.23177	0.29381
4288	0.25243	0.34270
4289	0.24310	0.41839
4290	0.16818	0.18075
4291	0.35459	0.36820
4292	0.22493	0.28230
4293	0.22904	0.48630
4294	0.25345	0.43831
4295	0.20475	0.35015
4296	0.19969	0.30224
4297	0.30465	0.40618
4298	0.27774	0.25170
4299	0.24657	0.24827
4300	0.24410	0.33381
4301	0.23290	0.27895
4302	0.26078	0.33590
4303	0.23801	0.31372
4304	0.27559	0.49384
4305	0.24815	0.46947
4306	0.30414	0.46928
4307	0.19759	0.21853
4308	0.35608	0.52363
4309	0.24987	0.51976
4310	0.25102	0.35755
4311	0.22676	0.37523
4312	0.21517	0.46192
4313	0.26202	0.49879
4314	0.19626	0.43514
4315	0.22156	0.42460
4316	0.23277	0.45584
4317	0.23725	0.52814
4318	0.22862	0.26275
4319	0.22339	0.28430
4320	0.21403	0.35293
4321	0.30095	0.36052
4322	0.36723	0.41178
4323	0.19513	0.26113
4324	0.26988	0.48403
4325	0.25475	0.44844
4326	0.41535	0.36750
4327	0.26601	0.33435
4328	0.29902	0.24326
4329	0.24018	0.55194
4330	0.25163	0.35090
4331	0.27848	0.36415
4332	0.26439	0.21962
4333	0.25010	0.42211
4334	0.22309	0.42045
4335	0.18663	0.30250
4336	0.23299	0.26128
4337	0.28939	0.26743
4338	0.24274	0.49061
4339	0.22640	0.55445
4340	0.19282	0.37040
4341	0.25630	0.44271
4342	0.25232	0.47456
4343	0.25266	0.33954
4344	0.27474	0.50033
4345	0.22217	0.37157
4346	0.20640	0.43774
4347	0.23577	0.53097
4348	0.25212	0.42252
4349	0.32050	0.44013
4350	0.18844	0.23609
4351	0.26960	0.47559
4352	0.24469	0.31367
4353	0.25079	0.47983
4354	0.26404	0.36256
4355	0.24182	0.49567
4356	0.26074	0.32003
4357	0.25330	0.49737
4358	0.21654	0.20018
4359	0.24526	0.20057
4360	0.25511	0.28877
4361	0.18776	0.19595
4362	0.24674	0.38287
4363	0.25132	0.20608
4364	0.22766	0.44832
4365	0.26022	0.30301
4366	0.24321	0.51862
4367	0.33743	0.44650
4368	0.25282	0.29162
4369	0.31665	0.39129
4370	0.29798	0.50111
4371	0.23952	0.35822
4372	0.19785	0.33458
4373	0.21775	0.39314
4374	0.27363	0.38184
4375	0.29807	0.29704
4376	0.21607	0.34161
4377	0.26891	0.37559
4378	0.20520	0.24004
4379	0.27500	0.43026
4380	0.23783	0.31372
4381	0.24727	0.48051
4382	0.26372	0.45104
4383	0.25321	0.31858
4384	0.24221	0.46813
4385	0.25547	0.21073
4386	0.18846	0.31246
4387	0.27655	0.42738
4388	0.19630	0.23903
4389	0.26215	0.48519
4390	0.22513	0.26165
4391	0.22039	0.31067
4392	0.24633	0.44871
4393	0.21072	0.44565
4394	0.31995	0.46907
4395	0.31518	0.41144
4396	0.23296	0.36022
4397	0.32837	0.46849
4398	0.22654	0.24639
4399	0.24745	0.23843
4400	0.23232	0.31746
4401	0.34073	0.46027
4402	0.22836	0.41390
4403	0.31667	0.29206
4404	0.24841	0.33021
4405	0.22543	0.25916
4406	0.23446	0.41818
4407	0.28158	0.30190
4408	0.22943	0.28077
4409	0.22716	0.34857
4410	0.25582	0.39646
4411	0.19936	0.31917
4412	0.23964	0.32561
4413	0.24357	0.44539
4414	0.17986	0.28309
4415	0.21013	0.49729
4416	0.31488	0.42765
4417	0.20409	0.40633
4418	0.22519	0.31568
4419	0.25126	0.33281
4420	0.22537	0.29146
4421	0.31346	0.37061
4422	0.22322	0.38053
4423	0.23840	0.26092
4424	0.23178	0.29633
4425	0.27463	0.47845
4426	0.28491	0.42109
4427	0.28793	0.27183
4428	0.21528	0.29032
4429	0.24892	0.48533
4430	0.23514	0.43435
4431	0.26020	0.45432
4432	0.21869	0.34643
4433	0.28791	0.43132
4434	0.39466	0.54166
4435	0.19510	0.39313
4436	0.29585	0.24624
4437	0.21159	0.17467
4438	0.20195	0.31877
4439	0.31439	0.41128
4440	0.22849	0.35787
4441	0.28544	0.20741
4442	0.25462	0.35319
4443	0.29056	0.53908
4444	0.28081	0.27945
4445	0.15943	0.17136
4446	0.37105	0.58104
4447	0.19588	0.41227
4448	0.27525	0.51014
4449	0.24867	0.27166
4450	0.23158	0.27996
4451	0.26861	0.25138
4452	0.25072	0.33671
4453	0.22256	0.38062
4454	0.28614	0.37074
4455	0.24179	0.32128
4456	0.21675	0.27118
4457	0.20831	0.51983
4458	0.23712	0.38510
4459	0.21034	0.29865
4460	0.26735	0.28028
4461	0.22129	0.25773
4462	0.26846	0.48733
4463	0.19931	0.30616
4464	0.26173	0.21606
4465	0.25893	0.23248
4466	0.24389	0.33401
4467	0.23432	0.41130
4468	0.23255	0.23720
4469	0.24874	0.35214
4470	0.25421	0.48373
4471	0.37184	0.70926
4472	0.26029	0.24513
4473	0.25849	0.30587
4474	0.27556	0.44936
4475	0.33268	0.40058
4476	0.25490	0.47402
4477	0.23771	0.48071
4478	0.22672	0.27512
4479	0.22519	0.34567
4480	0.21293	0.14851
4481	0.23338	0.22997
4482	0.25812	0.27459
4483	0.27018	0.42973
4484	0.36553	0.55850
4485	0.22576	0.28874
4486	0.21883	0.25542
